,Age,BirthDate,BirthPlace,Cabin,Destination,Embarked,FirstName,Job,LastName,MaritalStatus,Nationality,Pclass,Relationships,Residence,Sex,Ticket,Title,UrlId,Survived
82,18,1894,,,"
Destination:       
      Ottawa, Ontario, Canada
",Cherbourg,Saiide,Housekeeper,Barbara,,Syrian,3rd Class Passenger,['/titanic-victim/catherine-david-barbara.html'],"Kafr Mishki, Syria",Female,"
Ticket No. 2691, £14  9s  1d",Miss,/titanic-victim/saiide-barbara.html,0.0
83,45,1867,,,"
Destination:       
      Ottawa, Ontario, Canada
",Cherbourg,Catherine David,Housekeeper,Barbara,,Syrian,3rd Class Passenger,['/titanic-victim/saiide-barbara.html'],"Kafr Mishki, Syria",Female,"
Ticket No. 2691, £14  9s  1d",Mrs,/titanic-victim/catherine-david-barbara.html,0.0
84,40,1871-10-12,"Islington, Middlesex, England",,,Southampton,Ernest Thomas,Saloon Steward (1st class),Barker,Married,English,Victualling Crew,[],"Haringey, Middlesex, England",Male,,Mr,/titanic-victim/ernest-barker.html,0.0
85,42,1870,"London, England",,,,Reginald Lomond,"Second Purser, 1st Class",Barker,Married,English,Victualling Crew,[],"Shirley, Hampshire, England",Male,,Mr,/titanic-victim/reginald-lomond-barker.html,0.0
86,19,1893,"Winchester, Hampshire, England",,,Southampton,Albert Vale,Baker,Barker,Single,English,Victualling Crew,[],"Winchester, Hampshire, England",Male,,Mr,/titanic-victim/albert-vale-barker.html,0.0
87,39,1872-05-04,"Salford, England",,,Southampton,George,Bed Room Steward,Barlow,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/george-barlow.html,0.0
88,40,1872,"Blandford, Dorset, England",,,Southampton,Frederick Charles,Assistant baker,Barnes,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/baker-frederick-barnes.html,0.0
89,30,1881-07-08,"Wantage, Berkshire, England",,,Southampton,Charles Henry,Fireman,Barlow,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-barlow.html,0.0
90,39,1872,"Boscombe, Dorset, England",,,Southampton,John,Fireman,Barnes,Married,English,Engineering Crew,[],"Woolston, Hampshire, England",Male,,Mr,/titanic-victim/john-barnes.html,0.0
91,29,1883,,,,Southampton,Charles,Fireman,Barnes,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-barnes.html,0.0
92,16,1896,"Southampton, Hampshire, England",,,Southampton,Arthur,Bell Boy,Barratt,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/arthur-barratt.html,0.0
93,33,1879-01-10,"Portsmouth, Hampshire, England",,,Southampton,Frederick William,Fireman,Barrett,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/frederick-william-barrett.html,0.0
94,34,1878,"Cambridge, Cambridgeshire, England",,,,Arthur William,Saloon Steward (1st class),Barringer,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/arthur-william-barringer.html,0.0
95,35,1876,"Shirley, Hampshire, England",,,Southampton,Charles Henry John,Assistant butcher,Barrow,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/harry-barrow.html,0.0
96,32,1879-11-05,"Mile End, London, England",,,Southampton,Edward William Peter,Saloon Steward,Barrows,Single,English,Victualling Crew,[],"Islington, Middlesex, England",Male,,Mr,/titanic-victim/william-barrows.html,0.0
97,22,1890-01-18,"Wicken, Cambridgeshire, England",,"
Destination:       
      New York City, New York, United States
",Southampton,David John,General Labourer,Barton,,English,3rd Class Passenger,[],"Wicken, Cambridgeshire, England",Male,"
Ticket No. 324669, £8  1s ",Mr,/titanic-victim/david-john-barton.html,0.0
98,30,1881-10-16,"Killeentierna, County Kerry, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Julia,Housekeeper,Barry,Single,Irish,3rd Class Passenger,[],"Killeentierna, County Kerry, Ireland",Female,"
Ticket No. 330844, £7  17s  7d",Miss,/titanic-victim/julia-barry.html,0.0
99,26,1886,"Southampton, Hampshire, England",,,Southampton,Sidney John,3rd Class Steward,Barton,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/sidney-john-barton.html,0.0
100,27,1885-02-14,,,,Southampton,Giovanni,Waiter,Basilico,Single,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/giovanni-basilico.html,0.0
101,23,1889,,,"
Destination:       
      Chicago, Illinois, United States
",Southampton,Hristo Lalev,General Labourer,Batoshev,,Bulgarian,3rd Class Passenger,[],"Knezhni Lak, Bulgaria",Male,"
Ticket No. 349217, £7  17s  11d",Mr,/titanic-victim/hristo-lalev-batoshev.html,0.0
102,52,1859-10-14,"Bristol, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Robert James,Priest / Minister,Bateman,Married,English,2nd Class Passenger,[],"Jacksonville, Florida, United States",Male,"
Ticket No. 1166, £12  10s  6d",Revd,/titanic-victim/robert-james-bateman.html,0.0
103,48,1864-02-09,"San Francisco, California, United States",,,Cherbourg,John David,Businessman,Baumann,Single,American,1st Class Passenger,[],"New York City, New York, United States",Male,"
Ticket No. 17318, £25  18s  6d",Mr,/titanic-victim/john-d-baumann.html,0.0
104,24,1887-07-13,"Montréal, Québéc, Canada","
Cabin No.: B58/60",,Cherbourg,Quigg Edmond,,Baxter,,Canadian,1st Class Passenger,"['/titanic-survivor/helene-baxter.html', '/titanic-survivor/mary-helene-douglas.html']","Montréal, Québéc, Canada",Male,"
Ticket No. 17558, £247  10s  5d",Mr,/titanic-victim/quigg-baxter.html,0.0
105,55,1856-08-10,"Edinburgh, Midlothian, Scotland",,,Southampton,Thomas Ferguson,Linen Steward (1st class),Baxter,Married,Scottish,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/thomas-ferguson-baxter.html,0.0
106,53,1858-07-20,"London, England",,,Southampton,Harry Ross,3rd Class Steward,Baxter,,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/harry-ross-baxter.html,0.0
107,30,1882,"Tibnīn, Syria",,"
Destination:       
      Detroit, Michigan, United States
",Cherbourg,Rashīd Al-Hāj 'Adb al-Husayn,,Bazzī,,Syrian,3rd Class Passenger,[],"Tibnīn, Syria",Male,"
Ticket No. 2629, £7  4s  7d",Mr,/titanic-victim/raihed-razi.html,0.0
108,33,1878-07-22,"Brissago, Ticino, Switzerland",,,Southampton,Narciso,Waiter,Bazzi,Single,Swiss,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/narciso-bazzi.html,0.0
109,36,1875-11-25,"Fergus, Ontario, Canada",,,Southampton,Thomson,Landowner,Beattie,Single,Canadian,1st Class Passenger,['/titanic-victim/thomas-francis-mccaffry.html'],"Winnipeg, Manitoba, Canada",Male,"
Ticket No. 13050, £75  4s  10d",Mr,/titanic-victim/thomson-beattie.html,0.0
110,40,1871-10-01,"Belfast, Ireland",,,,Joseph John,Greaser,Beattie,Married,Irish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/joseph-beattie.html,0.0
111,20,1892,"Canning Town, Essex, England",,"
Destination:       
      Russell, Illinois, United States
",Southampton,William Thomas,General Labourer,Beavan,Single,English,3rd Class Passenger,[],"Gillingham, Kent, England",Male,"
Ticket No. 323951, £8  1s ",Mr,/titanic-victim/william-thomas-beavan.html,0.0
112,31,1880-05-19,"Pontefract, Yorkshire, England",,,Southampton,William Barnett,Assistant Roast Cook,Bedford,Single,English,Victualling Crew,[],"Itchen, Hampshire, England",Male,,Mr,/titanic-victim/william-barnet-bedford.html,0.0
113,43,1868-11-11,"Bishopstoke, Hampshire, England",,,Southampton,Henry James,Club Head Steward,Beauchamp,Married,English,2nd Class Passenger,['/titanic-victim/percival-sharp.html'],"London, England",Male,"
Ticket No. 244358, £26 ",Mr,/titanic-victim/henry-james-beauchamp.html,0.0
114,35,1877,"Portsmouth, Hampshire, England",,,Southampton,George Arthur,2nd Class Bedroom Steward,Beedem,Married,English,Victualling Crew,[],"London, England",Male,,Mr,/titanic-victim/george-arthur-beedem.html,0.0
115,51,1861-03-12,"Farlam, Cumberland, England",,,,Joseph,Chief Engineer,Bell,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/joseph-bell.html,0.0
116,19,1893,"Maidstone, Kent, England",,,Southampton,William,Kitchen Porter,Beere,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-beere.html,0.0
117,23,1888-09-17,"Christchurch, Hampshire, England",,,Southampton,Frank,Fireman,Bendell,Single,English,Engineering Crew,[],"Woolston, Hampshire, England",Male,,Mr,/titanic-victim/f-bendell.html,0.0
118,26,1885-07-07,"Fagered, Halland, Sweden",,"
Destination:       
      Moline, Illinois, United States
",Southampton,Jan Viktor,General Labourer,Bengtsson,Single,Swedish,3rd Class Passenger,[],"Fridhemsberg, Halland, Sweden",Male,"
Ticket No. 347068, £7  15s  6d",Mr,/titanic-victim/johan-viktor-bengtsson.html,0.0
119,30,1882,,,,Southampton,Fred John,Saloon Steward (2nd class),Benham,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/frederick-benham.html,0.0
120,30,1881-07-23,"Southampton, Hampshire, England",,,Southampton,George Alfred,Fireman,Bennett,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/george-alfred-bennett.html,0.0
121,47,1864-04-16,"Liverpool, Merseyside, England",,,Southampton,Edward,Fireman,Benville,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/e-benville.html,0.0
122,22,1890-01-24,,,"
Destination:       
      New York City, New York, United States
",Southampton,Karl Ivar Sven,General Labourer,Berglund,,Finnish,3rd Class Passenger,[],"Tranvik, Finland",Male,"
Ticket No. 4348, £9  7s ",Mr,/titanic-victim/karl-ivar-sven-berglund.html,0.0
123,22,1890,"Roccabruna, Piedmont, Italy",,,Southampton,Battista,Assistant Waiter,Bernardi,,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/battista-bernardi.html,0.0
124,40,1871-08-08,"Totton, Hampshire, England",,,Southampton,William Edward Lowe,Fireman,Bessant,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-edward-bessant.html,0.0
125,23,1889,"St. Ives, Cornwall, England",,"
Destination:       
      Calumet, Michigan, United States
",Southampton,William John,,Berriman,Single,English,2nd Class Passenger,[],"St. Ives, Cornwall, England",Male,"
Ticket No. 28425, £13 ",Mr,/titanic-victim/william-john-berriman.html,0.0
126,31,1880-06-15,"Freemantle, Hampshire, England",,,Southampton,Edward,1st class baggage steward,Bessant,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/edward-bessant.html,0.0
127,40,1872,"Southampton, Hampshire, England",,,,Edwin Alfred,Saloon Steward (1st class),Best,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/edwin-alfred-best.html,0.0
128,22,1890,"Hastings, Sussex, England",,,Southampton,Joseph Henry,Trimmer,Bevis,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/joseph-henry-bevis.html,0.0
129,31,1880-05-11,"Canada, Wiltshire, England",,,Southampton,Reginald Charles,Fireman,Biddlecombe,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-biddlecombe.html,0.0
130,25,1886-06-22,"Turin, Italy",,,Southampton,David,Assistant Waiter,Beux,,Italian,Restaurant Staff,[],"London, England",Male,,Mr,/titanic-victim/david-beux.html,0.0
131,28,1883-10-25,"Seurre, France",,,Southampton,George Baptiste,Cook,Biétrix,Single,French,Restaurant Staff,[],"London, England",Male,,Mr,/titanic-victim/george-baptiste-bietrix.html,0.0
132,20,1891-08-30,,,,Southampton,Edward Charles,Fireman,Biggs,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/edward-charles-biggs.html,0.0
133,21,1890-12-19,"Bremnes, Søndre Bergenhus, Norway",,"
Destination:       
      New York City, New York, United States
",Southampton,Hans Martin Monsen,Seaman,Birkeland,,Norwegian,3rd Class Passenger,"['/titanic-survivor/albert-johan-moss.html', '/titanic-victim/knud-paust-rommetvedt.html']","Bremnes, Søndre Bergenhus, Norway",Male,"
Ticket No. 312992, £7  15s  6d",Mr,/titanic-victim/hans-martin-monsen-birkeland.html,0.0
134,20,1892,"Southampton, Hampshire, England",,,Southampton,James,Trimmer,Billows,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/j-billow.html,0.0
135,24,1887-08-24,"Kraków, Poland",,"
Destination:       
      San Francisco, California, United States
",Cherbourg,Jakob,,Birnbaum,,Polish,1st Class Passenger,[],"San Francisco, California, United States",Male,"
Ticket No. 13905, £26 ",Mr,/titanic-victim/jakob-birnbaum.html,0.0
136,34,1878,"Southampton, Hampshire, England",,,,Walter Alexander,1st Class Bedroom Steward,Bishop,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/walter-alexander-bishop.html,0.0
137,28,1884,,,,Southampton,Alexander,Fireman,Black,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alexander-black.html,0.0
138,18,1894-03-01,"Stockholm, Uppland, Sweden",,"
Destination:       
      New York City, New York, United States
",Southampton,Ernst Heribert,General Labourer,Björklund,,Swedish,3rd Class Passenger,[],"Stockholm, Uppland, Sweden",Male,"
Ticket No. 347090, £7  15s ",Mr,/titanic-victim/ernst-herbert-bjorklund.html,0.0
139,41,1871,,,,Southampton,D.,Fireman,Black,Single,Scottish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/d-black.html,0.0
140,23,1889,"Eastleigh, Hampshire, England",,,Southampton,Albert Edward,Fireman,Blackman,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/h-blackman.html,0.0
141,45,1866-09-06,"Trenton, New Jersey, United States","
Cabin No.: T",,Southampton,Stephen Weart,,Blackwell,,American,1st Class Passenger,['/titanic-victim/washington-roebling.html'],"Trenton, New Jersey, United States",Male,"
Ticket No. 113784, £35  10s ",Mr,/titanic-victim/stephen-weart-blackwell.html,0.0
142,17,1895-02-10,"Bedford, Bedfordshire, England",,,Southampton,Frederick Charles,Lift Steward,Blades,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/frederick-allen.html,0.0
143,26,1886-03-02,"Portsmouth, Hampshire, England",,,,John Douglas Stanley George,Mess Steward,Blake,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/seaton-blake.html,0.0
144,32,1880-01-10,"Ballycastle, County Antrim, Ireland",,,Southampton,James,Fireman,Blaney,Single,Irish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/james-blaney.html,0.0
145,36,1875,"St. Tessell, Cornwall, England",,,Southampton,Thomas Henry,Fireman,Blake,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/thomas-blake.html,0.0
146,21,1890-11-01,"Bournemouth, Hampshire, England",,,Southampton,Eustace Horatius,Fireman,Blann,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/eustace-horatius-blann.html,0.0
147,26,1886-02-06,,,,Southampton,Jean Baptiste,Pantryman,Blumet,,French,Restaurant Staff,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/jean-baptiste-blumet.html,0.0
148,30,1881-11-27,"Salvan, Switzerland",,,Southampton,Alexis Joseph,Chef,Bochatay,Single,Swiss,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alexis-joseph-bochatay.html,0.0
149,43,1868-09-29,"Sen-Pière, Italy",,,Southampton,Pietro Giuseppe,Waiter,Bochet,Married,Italian,Restaurant Staff,[],"London, England",Male,,Mr,/titanic-victim/pietro-giuseppe-bochet.html,0.0
150,27,1884-12-26,"Ten Boer, Netherlands",,,Southampton,Hendrik,Larder Cook,Bolhuis,Single,Dutch,Restaurant Staff,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/hendrik-bolhuis.html,0.0
151,59,1853,"Golspie, Sutherland, Scotland",,,Southampton,Norman Leslie,2nd Class Bedroom Steward,Bogie,Married,Scottish,Victualling Crew,[],"Eastleigh, Hampshire, England",Male,,Mr,/titanic-victim/norman-leslie-bogie.html,0.0
152,45,1867,"Bristol, England",,,,William John,Bed Room Steward,Bond,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-john-bond.html,0.0
153,26,1886,,,"
Destination:       
      Chicago, Illinois, United States
",Southampton,Gencho,General Labourer,Bostandjiev,,Bulgarian,3rd Class Passenger,[],,Male,"
Ticket No. 349224, £7  17s  11d",Mr,/titanic-victim/guentcho-bostandyeff.html,0.0
154,41,1870-05-01,"West Hallam, Derbyshire, England","
Cabin No.: D22",,Southampton,John James,Property Developer / Real Estate,Borebank,Married,English,1st Class Passenger,[],"London, England",Male,"
Ticket No. 110489, £26  11s ",Mr,/titanic-victim/john-james-borebank.html,0.0
155,37,1874-08-13,"Docking, Norfolk, England",,,Southampton,Walter Thomas,2nd Class Bedroom Steward,Boothby,Married,English,Victualling Crew,[],"St. Denys, Hampshire, England",Male,,Mr,/titanic-victim/w-boothby.html,0.0
156,32,1879,"Liverpool, Merseyside, England",,,,William John,Assistant Deck Steward (1st Class),Boston,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-john-boston.html,0.0
157,46,1866-02-06,"Southampton, Hampshire, England",,,Southampton,William Thomas,Greaser,Bott,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/w-bott.html,0.0
158,24,1887-10-07,"Brockley, Kent, England",,,Southampton,Bernard John,First class saloon steward,Boughton,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/b-boughton.html,0.0
159,25,1886-11-23,"Binghamton, New York, United States",,"
Destination:       
      Orange, New Jersey, United States
",Southampton,William Hull,,Botsford,,American,2nd Class Passenger,[],"Orange, New Jersey, United States",Male,"
Ticket No. 237670, £13 ",Mr,/titanic-victim/william-hull-botsford.html,0.0
160,18,1894,"Kafr Mishki, Syria",,"
Destination:       
      Ottawa, Ontario, Canada
",Cherbourg,Hanna,General Labourer,Boulos,,Syrian,3rd Class Passenger,[],"Hardīn, Batroun, Syria",Male,"
Ticket No. 2664, £7  4s  6d",Mr,/titanic-victim/boulos-hanna.html,0.0
161,40,1871-06-11,"Addergoole, County Mayo, Ireland",,"
Destination:       
      Chicago, Illinois, United States
",Queenstown,Mary,,Bourke,,Irish,3rd Class Passenger,[],"Carrowskeheen, County Mayo, Ireland",Female,"
Ticket No. 364848, £7  15s ",Miss,/titanic-victim/mary-bourke.html,0.0
